ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-12-07,15.954364778865614,14.95734811178484,18.48456369053689,15.954364778865614,15.954364778865614,0.8003235663372538,0.8003235663372538,0.8003235663372538,-0.21873664759085792,-0.21873664759085792,-0.21873664759085792,1.0190602139281117,1.0190602139281117,1.0190602139281117,0.0,0.0,0.0,16.75468834520287
2017-12-08,15.943390352428764,15.068765531146019,18.422844235436976,15.943390352428764,15.943390352428764,0.810204237344883,0.810204237344883,0.810204237344883,-0.18066258325829976,-0.18066258325829976,-0.18066258325829976,0.9908668206031828,0.9908668206031828,0.9908668206031828,0.0,0.0,0.0,16.75359458977365
2017-12-11,15.910467073118218,14.855202164885123,18.322667874065438,15.910467073118218,15.910467073118218,0.6527138824651555,0.6527138824651555,0.6527138824651555,-0.2012360223219893,-0.2012360223219893,-0.2012360223219893,0.8539499047871447,0.8539499047871447,0.8539499047871447,0.0,0.0,0.0,16.563180955583373
2017-12-12,15.899492646681368,14.869078279390713,18.24084017434275,15.899492646681368,15.899492646681368,0.6201607322797371,0.6201607322797371,0.6201607322797371,-0.1731466217226183,-0.1731466217226183,-0.1731466217226183,0.7933073540023554,0.7933073540023554,0.7933073540023554,0.0,0.0,0.0,16.519653378961106
2017-12-13,15.88851822024452,14.577893222612241,18.125497257816818,15.88851822024452,15.88851822024452,0.4973870601220246,0.4973870601220246,0.4973870601220246,-0.22935210179156187,-0.22935210179156187,-0.22935210179156187,0.7267391619135865,0.7267391619135865,0.7267391619135865,0.0,0.0,0.0,16.385905280366547
2017-12-14,15.877543793807671,14.608319255438431,18.016363025635346,15.877543793807671,15.877543793807671,0.4366331587592047,0.4366331587592047,0.4366331587592047,-0.21873664759105368,-0.21873664759105368,-0.21873664759105368,0.6553698063502584,0.6553698063502584,0.6553698063502584,0.0,0.0,0.0,16.314176952566875
2017-12-15,15.866569367370822,14.514595591669577,17.976339684369048,15.866569367370822,15.866569367370822,0.39975260611804125,0.39975260611804125,0.39975260611804125,-0.18066258325836726,-0.18066258325836726,-0.18066258325836726,0.5804151893764085,0.5804151893764085,0.5804151893764085,0.0,0.0,0.0,16.266321973488864
2017-12-18,15.833646088060274,14.192340063847649,17.717709023695676,15.833646088060274,15.833646088060274,0.14584862376043603,0.14584862376043603,0.14584862376043603,-0.20123602232245819,-0.20123602232245819,-0.20123602232245819,0.34708464608289424,0.34708464608289424,0.34708464608289424,0.0,0.0,0.0,15.97949471182071
2017-12-19,15.822671661623426,14.057504013320784,17.592836117248147,15.822671661623426,15.822671661623426,0.0978094561043379,0.0978094561043379,0.0978094561043379,-0.1731466217226853,-0.1731466217226853,-0.1731466217226853,0.27095607782702313,0.27095607782702313,0.27095607782702313,0.0,0.0,0.0,15.920481117727764
2017-12-20,15.811697235186577,14.132172918276947,17.587382859098817,15.811697235186577,15.811697235186577,-0.03149302426940958,-0.03149302426940958,-0.03149302426940958,-0.22935210179149335,-0.22935210179149335,-0.22935210179149335,0.19785907752208381,0.19785907752208381,0.19785907752208381,0.0,0.0,0.0,15.780204210917168
2017-12-21,15.800722808749727,13.868355483753145,17.65282433196831,15.800722808749727,15.800722808749727,-0.08968805812839355,-0.08968805812839355,-0.08968805812839355,-0.21873664759087771,-0.21873664759087771,-0.21873664759087771,0.12904858946248415,0.12904858946248415,0.12904858946248415,0.0,0.0,0.0,15.711034750621334
2017-12-22,15.789748382312878,13.958920073056236,17.443195290644525,15.789748382312878,15.789748382312878,-0.11496289901844751,-0.11496289901844751,-0.11496289901844751,-0.18066258325832424,-0.18066258325832424,-0.18066258325832424,0.06569968423987671,0.06569968423987671,0.06569968423987671,0.0,0.0,0.0,15.67478548329443
2017-12-25,15.756825103002331,13.577064723501723,17.023423135572592,15.756825103002331,15.756825103002331,-0.282704111745513,-0.282704111745513,-0.282704111745513,-0.201236022322927,-0.201236022322927,-0.201236022322927,-0.08146808942258602,-0.08146808942258602,-0.08146808942258602,0.0,0.0,0.0,15.474120991256818
2017-12-26,15.745850676565482,13.723235152403857,17.13818025616984,15.745850676565482,15.745850676565482,-0.28668000722869075,-0.28668000722869075,-0.28668000722869075,-0.17314662172227752,-0.17314662172227752,-0.17314662172227752,-0.11353338550641326,-0.11353338550641326,-0.11353338550641326,0.0,0.0,0.0,15.45917066933679
2017-12-27,15.734876250128632,13.594282007688612,16.979125716325406,15.734876250128632,15.734876250128632,-0.3654917143988117,-0.3654917143988117,-0.3654917143988117,-0.22935210179151047,-0.22935210179151047,-0.22935210179151047,-0.13613961260730123,-0.13613961260730123,-0.13613961260730123,0.0,0.0,0.0,15.369384535729822
2017-12-28,15.723901823691785,13.501268706726037,16.98828408693307,15.723901823691785,15.723901823691785,-0.36769643280799696,-0.36769643280799696,-0.36769643280799696,-0.21873664759076744,-0.21873664759076744,-0.21873664759076744,-0.14895978521722944,-0.14895978521722944,-0.14895978521722944,0.0,0.0,0.0,15.356205390883789
2017-12-29,15.712927397254935,13.63388759055224,17.25635296964308,15.712927397254935,15.712927397254935,-0.3325039279174065,-0.3325039279174065,-0.3325039279174065,-0.18066258325839185,-0.18066258325839185,-0.18066258325839185,-0.1518413446590147,-0.1518413446590147,-0.1518413446590147,0.0,0.0,0.0,15.38042346933753
2018-01-02,15.66902969150754,13.724398173164305,17.190811961113,15.66902969150754,15.66902969150754,-0.24008718435902363,-0.24008718435902363,-0.24008718435902363,-0.17314662172266498,-0.17314662172266498,-0.17314662172266498,-0.06694056263635866,-0.06694056263635866,-0.06694056263635866,0.0,0.0,0.0,15.428942507148516
2018-01-03,15.658055264430693,13.848326211017934,17.244718639873046,15.658055264430693,15.658055264430693,-0.25310630644399024,-0.25310630644399024,-0.25310630644399024,-0.22935210179151652,-0.22935210179151652,-0.22935210179151652,-0.023754204652473684,-0.023754204652473684,-0.023754204652473684,0.0,0.0,0.0,15.404948957986702
2018-01-04,15.647080837353844,13.752609251552547,17.145814278239218,15.647080837353844,15.647080837353844,-0.19187515607860564,-0.19187515607860564,-0.19187515607860564,-0.21873664759096317,-0.21873664759096317,-0.21873664759096317,0.026861491512357533,0.026861491512357533,0.026861491512357533,0.0,0.0,0.0,15.455205681275238
2018-01-05,15.636106410276998,13.7964504668571,17.19348290828127,15.636106410276998,15.636106410276998,-0.09663782133706139,-0.09663782133706139,-0.09663782133706139,-0.18066258325786425,-0.18066258325786425,-0.18066258325786425,0.08402476192080284,0.08402476192080284,0.08402476192080284,0.0,0.0,0.0,15.539468588939936
2018-01-08,15.603183129046455,13.91087551348458,17.436305788075167,15.603183129046455,15.603183129046455,0.08358320977711918,0.08358320977711918,0.08358320977711918,-0.20123602232288848,-0.20123602232288848,-0.20123602232288848,0.28481923210000765,0.28481923210000765,0.28481923210000765,0.0,0.0,0.0,15.686766338823574
2018-01-09,15.592208701969607,13.985795335692133,17.47107011932355,15.592208701969607,15.592208701969607,0.18481073064869322,0.18481073064869322,0.18481073064869322,-0.1731466217227318,-0.1731466217227318,-0.1731466217227318,0.357957352371425,0.357957352371425,0.357957352371425,0.0,0.0,0.0,15.7770194326183
2018-01-10,15.58123427489276,13.871506761714492,17.466610907998984,15.58123427489276,15.58123427489276,0.20302686166357023,0.20302686166357023,0.20302686166357023,-0.22935210179152268,-0.22935210179152268,-0.22935210179152268,0.4323789634550929,0.4323789634550929,0.4323789634550929,0.0,0.0,0.0,15.78426113655633
2018-01-11,15.570259847815912,14.069669721833497,17.638498860678638,15.570259847815912,15.570259847815912,0.28827829694282386,0.28827829694282386,0.28827829694282386,-0.21873664759115888,-0.21873664759115888,-0.21873664759115888,0.5070149445339828,0.5070149445339828,0.5070149445339828,0.0,0.0,0.0,15.858538144758736
2018-01-12,15.559285420739062,14.15827958445275,17.688220078328783,15.559285420739062,15.559285420739062,0.400177854057472,0.400177854057472,0.400177854057472,-0.18066258325733664,-0.18066258325733664,-0.18066258325733664,0.5808404373148086,0.5808404373148086,0.5808404373148086,0.0,0.0,0.0,15.959463274796533
2018-01-15,15.526362139508523,14.267253464729214,17.80369691416714,15.526362139508523,15.526362139508523,0.5870128326519239,0.5870128326519239,0.5870128326519239,-0.20123602232285506,-0.20123602232285506,-0.20123602232285506,0.7882488549747791,0.7882488549747791,0.7882488549747791,0.0,0.0,0.0,16.113374972160447
2018-01-16,15.515387712431677,14.456534330263553,17.902376330067842,15.515387712431677,15.515387712431677,0.6769343498325869,0.6769343498325869,0.6769343498325869,-0.173146621722882,-0.173146621722882,-0.173146621722882,0.8500809715554689,0.8500809715554689,0.8500809715554689,0.0,0.0,0.0,16.192322062264264
2018-01-17,15.504413285354827,14.494029806716753,18.019256816294085,15.504413285354827,15.504413285354827,0.6778694217993797,0.6778694217993797,0.6778694217993797,-0.22935210179152882,-0.22935210179152882,-0.22935210179152882,0.9072215235909086,0.9072215235909086,0.9072215235909086,0.0,0.0,0.0,16.182282707154208
2018-01-18,15.49343885827798,14.362030755157917,17.85604753559866,15.49343885827798,15.49343885827798,0.7404874289157788,0.7404874289157788,0.7404874289157788,-0.21873664759067696,-0.21873664759067696,-0.21873664759067696,0.9592240765064556,0.9592240765064556,0.9592240765064556,0.0,0.0,0.0,16.233926287193757
2018-01-19,15.48246443120113,14.533605454915019,18.067598814440185,15.48246443120113,15.48246443120113,0.8251033526654621,0.8251033526654621,0.8251033526654621,-0.18066258325788878,-0.18066258325788878,-0.18066258325788878,1.005765935923351,1.005765935923351,1.005765935923351,0.0,0.0,0.0,16.307567783866592
2018-01-22,15.44954114997059,14.593070597092275,18.049262450152074,15.44954114997059,15.44954114997059,0.9099998963339742,0.9099998963339742,0.9099998963339742,-0.2012360223233239,-0.2012360223233239,-0.2012360223233239,1.111235918657298,1.111235918657298,1.111235918657298,0.0,0.0,0.0,16.359541046304564
2018-01-23,15.438566722893741,14.70632998230784,18.15956291511168,15.438566722893741,15.438566722893741,0.961975902532499,0.961975902532499,0.961975902532499,-0.17314662172303202,-0.17314662172303202,-0.17314662172303202,1.1351225242555312,1.1351225242555312,1.1351225242555312,0.0,0.0,0.0,16.40054262542624
2018-01-24,15.427592295816895,14.633517289437405,18.046148148177483,15.427592295816895,15.427592295816895,0.9243408633281139,0.9243408633281139,0.9243408633281139,-0.2293521017915459,-0.2293521017915459,-0.2293521017915459,1.1536929651196597,1.1536929651196597,1.1536929651196597,0.0,0.0,0.0,16.35193315914501
2018-01-25,15.416617868740046,14.628933162487225,18.137248246288248,15.416617868740046,15.416617868740046,0.9485357385703876,0.9485357385703876,0.9485357385703876,-0.21873664759124437,-0.21873664759124437,-0.21873664759124437,1.167272386161632,1.167272386161632,1.167272386161632,0.0,0.0,0.0,16.365153607310432
2018-01-26,15.405643441663198,14.639321081731163,18.281736168447324,15.405643441663198,15.405643441663198,0.9955940563853224,0.9955940563853224,0.9955940563853224,-0.1806625832590362,-0.1806625832590362,-0.1806625832590362,1.1762566396443586,1.1762566396443586,1.1762566396443586,0.0,0.0,0.0,16.40123749804852
2018-01-29,15.372720160432657,14.472489970106247,18.075828687787705,15.372720160432657,15.372720160432657,0.9791048279161164,0.9791048279161164,0.9791048279161164,-0.20123602232281648,-0.20123602232281648,-0.20123602232281648,1.1803408502389328,1.1803408502389328,1.1803408502389328,0.0,0.0,0.0,16.351824988348774
2018-01-30,15.361745733355809,14.67787909656509,18.095527536890817,15.361745733355809,15.361745733355809,1.0026382976903734,1.0026382976903734,1.0026382976903734,-0.17314662172286163,-0.17314662172286163,-0.17314662172286163,1.175784919413235,1.175784919413235,1.175784919413235,0.0,0.0,0.0,16.364384031046182
2018-01-31,15.35077130627896,14.541587634660408,18.049032055330592,15.35077130627896,15.35077130627896,0.9397852912633022,0.9397852912633022,0.9397852912633022,-0.22935210179162652,-0.22935210179162652,-0.22935210179162652,1.1691373930549285,1.1691373930549285,1.1691373930549285,0.0,0.0,0.0,16.290556597542263
2018-02-01,15.339796879202114,14.49122490975427,18.0822463859202,15.339796879202114,15.339796879202114,0.9421592108618747,0.9421592108618747,0.9421592108618747,-0.2187366475910684,-0.2187366475910684,-0.2187366475910684,1.1608958584529432,1.1608958584529432,1.1608958584529432,0.0,0.0,0.0,16.28195609006399
2018-02-02,15.328822452125268,14.612618691415248,18.014040752069313,15.328822452125268,15.328822452125268,0.9708613000874635,0.9708613000874635,0.9708613000874635,-0.18066258325850854,-0.18066258325850854,-0.18066258325850854,1.1515238833459718,1.1515238833459718,1.1515238833459718,0.0,0.0,0.0,16.29968375221273
2018-02-05,15.295899170894725,14.434548372121418,17.84964684143366,15.295899170894725,15.295899170894725,0.9192833881812672,0.9192833881812672,0.9192833881812672,-0.20123602232328536,-0.20123602232328536,-0.20123602232328536,1.1205194105045526,1.1205194105045526,1.1205194105045526,0.0,0.0,0.0,16.21518255907599
2018-02-06,15.284924743817875,14.467136160190305,18.05250713337871,15.284924743817875,15.284924743817875,0.9370661994128073,0.9370661994128073,0.9370661994128073,-0.17314662172292852,-0.17314662172292852,-0.17314662172292852,1.110212821135736,1.110212821135736,1.110212821135736,0.0,0.0,0.0,16.221990943230683
2018-02-07,15.273950316741027,14.428662795951293,17.789476672659728,15.273950316741027,15.273950316741027,0.8708899894361639,0.8708899894361639,0.8708899894361639,-0.22935210179155813,-0.22935210179155813,-0.22935210179155813,1.100242091227722,1.100242091227722,1.100242091227722,0.0,0.0,0.0,16.14484030617719
2018-02-08,15.262975889664181,14.382943322131668,17.93453902743217,15.262975889664181,15.262975889664181,0.8719531389097853,0.8719531389097853,0.8719531389097853,-0.21873664759126413,-0.21873664759126413,-0.21873664759126413,1.0906897865010496,1.0906897865010496,1.0906897865010496,0.0,0.0,0.0,16.134929028573968
2018-02-09,15.252001462587335,14.475325921806478,17.933744492053428,15.252001462587335,15.252001462587335,0.9009021033226197,0.9009021033226197,0.9009021033226197,-0.18066258325906076,-0.18066258325906076,-0.18066258325906076,1.0815646865816806,1.0815646865816806,1.0815646865816806,0.0,0.0,0.0,16.152903565909956
2018-02-14,15.197129327203097,14.236620624174599,17.74823156357217,15.197129327203097,15.197129327203097,0.8086214525808582,0.8086214525808582,0.8086214525808582,-0.2293521017915752,-0.2293521017915752,-0.2293521017915752,1.0379735543724333,1.0379735543724333,1.0379735543724333,0.0,0.0,0.0,16.005750779783956
2018-02-15,15.18615490012625,14.16557442747965,17.666461657605392,15.18615490012625,15.18615490012625,0.8092804031717094,0.8092804031717094,0.8092804031717094,-0.21873664759115388,-0.21873664759115388,-0.21873664759115388,1.0280170507628632,1.0280170507628632,1.0280170507628632,0.0,0.0,0.0,15.995435303297958
2018-02-16,15.1751804730494,14.360428220912791,17.76023218983427,15.1751804730494,15.1751804730494,0.8362530285331875,0.8362530285331875,0.8362530285331875,-0.18066258325853313,-0.18066258325853313,-0.18066258325853313,1.0169156117917206,1.0169156117917206,1.0169156117917206,0.0,0.0,0.0,16.011433501582587
2018-02-19,15.142257191818858,14.183174460138256,17.808658511159898,15.142257191818858,15.142257191818858,0.7719442515928573,0.7719442515928573,0.7719442515928573,-0.20123602232176838,-0.20123602232176838,-0.20123602232176838,0.9731802739146255,0.9731802739146255,0.9731802739146255,0.0,0.0,0.0,15.914201443411716
2018-02-20,15.13128276474201,14.154260719750912,17.58433481992964,15.13128276474201,15.13128276474201,0.7808233585877233,0.7808233585877233,0.7808233585877233,-0.1731466217229082,-0.1731466217229082,-0.1731466217229082,0.9539699803106314,0.9539699803106314,0.9539699803106314,0.0,0.0,0.0,15.912106123329734
2018-02-21,15.120308337665165,13.983475762087442,17.716591680091035,15.120308337665165,15.120308337665165,0.7025655032721742,0.7025655032721742,0.7025655032721742,-0.22935210179158136,-0.22935210179158136,-0.22935210179158136,0.9319176050637556,0.9319176050637556,0.9319176050637556,0.0,0.0,0.0,15.822873840937339
2018-02-22,15.109333910588317,14.00222654323841,17.54953217712148,15.109333910588317,15.109333910588317,0.6880204993538883,0.6880204993538883,0.6880204993538883,-0.2187366475913496,-0.2187366475913496,-0.2187366475913496,0.906757146945238,0.906757146945238,0.906757146945238,0.0,0.0,0.0,15.797354409942205
2018-02-23,15.098359483511468,13.981369715299826,17.54659420060662,15.098359483511468,15.098359483511468,0.6976038772412811,0.6976038772412811,0.6976038772412811,-0.1806625832586007,-0.1806625832586007,-0.1806625832586007,0.8782664604998819,0.8782664604998819,0.8782664604998819,0.0,0.0,0.0,15.795963360752749
2018-02-26,15.065436202280926,13.817980559863004,17.425807854474098,15.065436202280926,15.065436202280926,0.5701308449595455,0.5701308449595455,0.5701308449595455,-0.20123602232223722,-0.20123602232223722,-0.20123602232223722,0.7713668672817826,0.7713668672817826,0.7713668672817826,0.0,0.0,0.0,15.635567047240471
2018-02-27,15.054461775204079,13.831336758774667,17.34038355785427,15.054461775204079,15.054461775204079,0.5552472500093624,0.5552472500093624,0.5552472500093624,-0.17314662172273781,-0.17314662172273781,-0.17314662172273781,0.7283938717321001,0.7283938717321001,0.7283938717321001,0.0,0.0,0.0,15.60970902521344
2018-02-28,15.043487348127233,13.625098924564714,17.33757677071717,15.043487348127233,15.043487348127233,0.4524492389162109,0.4524492389162109,0.4524492389162109,-0.2293521017915875,-0.2293521017915875,-0.2293521017915875,0.6818013407077983,0.6818013407077983,0.6818013407077983,0.0,0.0,0.0,15.495936587043444
2018-03-01,15.032512921050383,13.77644247140772,17.25377537602516,15.032512921050383,15.032512921050383,0.41297238355478444,0.41297238355478444,0.41297238355478444,-0.2187366475908677,-0.2187366475908677,-0.2187366475908677,0.631709031145652,0.631709031145652,0.631709031145652,0.0,0.0,0.0,15.445485304605167
2018-03-02,15.021538493973535,13.757146906300873,17.260248839456963,15.021538493973535,15.021538493973535,0.3976315043415375,0.3976315043415375,0.3976315043415375,-0.1806625832585577,-0.1806625832585577,-0.1806625832585577,0.578294087600095,0.578294087600095,0.578294087600095,0.0,0.0,0.0,15.419169998315073
2018-03-05,14.988615212742994,13.52601397134254,17.02573560555474,14.988615212742994,14.988615212742994,0.19943637172031917,0.19943637172031917,0.19943637172031917,-0.20123602232270604,-0.20123602232270604,-0.20123602232270604,0.4006723940430251,0.4006723940430251,0.4006723940430251,0.0,0.0,0.0,15.188051584463313
2018-03-06,14.977640785666146,13.468226066405276,16.749424226041437,14.977640785666146,14.977640785666146,0.16360908167979518,0.16360908167979518,0.16360908167979518,-0.17314662172256737,-0.17314662172256737,-0.17314662172256737,0.33675570340236255,0.33675570340236255,0.33675570340236255,0.0,0.0,0.0,15.141249867345941
2018-03-07,14.966666358998028,13.243628062215844,16.75939073292168,14.966666358998028,14.966666358998028,0.041769078219607736,0.041769078219607736,0.041769078219607736,-0.22935210179159354,-0.22935210179159354,-0.22935210179159354,0.27112118001120133,0.27112118001120133,0.27112118001120133,0.0,0.0,0.0,15.008435437217635
2018-03-08,14.955691932329911,13.072629948170857,16.77159533533353,14.955691932329911,14.955691932329911,-0.014541313072272273,-0.014541313072272273,-0.014541313072272273,-0.21873664759038575,-0.21873664759038575,-0.21873664759038575,0.20419533451811347,0.20419533451811347,0.20419533451811347,0.0,0.0,0.0,14.94115061925764
2018-03-09,14.944717505661794,13.141700558548726,16.576651356821042,14.944717505661794,14.944717505661794,-0.044237365102400575,-0.044237365102400575,-0.044237365102400575,-0.18066258325862528,-0.18066258325862528,-0.18066258325862528,0.1364252181562247,0.1364252181562247,0.1364252181562247,0.0,0.0,0.0,14.900480140559393
2018-03-12,14.911794225657445,12.754982868195938,16.390186678226197,14.911794225657445,14.911794225657445,-0.2685433029405347,-0.2685433029405347,-0.2685433029405347,-0.20123602232267265,-0.20123602232267265,-0.20123602232267265,-0.06730728061786198,-0.06730728061786198,-0.06730728061786198,0.0,0.0,0.0,14.643250922716911
2018-03-13,14.900819798989328,12.798823447167015,16.391419156277532,14.900819798989328,14.900819798989328,-0.3069429640173491,-0.3069429640173491,-0.3069429640173491,-0.1731466217227175,-0.1731466217227175,-0.1731466217227175,-0.13379634229463175,-0.13379634229463175,-0.13379634229463175,0.0,0.0,0.0,14.59387683497198
2018-03-14,14.889845372321211,12.63252035719491,16.1212367172916,14.889845372321211,14.889845372321211,-0.4281579037632147,-0.4281579037632147,-0.4281579037632147,-0.22935210179161067,-0.22935210179161067,-0.22935210179161067,-0.19880580197160405,-0.19880580197160405,-0.19880580197160405,0.0,0.0,0.0,14.461687468557997
2018-03-15,14.878870945653095,12.642750037206651,16.158526991008227,14.878870945653095,14.878870945653095,-0.48062926520587923,-0.48062926520587923,-0.48062926520587923,-0.21873664759095313,-0.21873664759095313,-0.21873664759095313,-0.26189261761492605,-0.26189261761492605,-0.26189261761492605,0.0,0.0,0.0,14.398241680447216
2018-03-16,14.867896518984978,12.75504278953062,16.113412455020633,14.867896518984978,14.867896518984978,-0.5032946370924375,-0.5032946370924375,-0.5032946370924375,-0.18066258325809767,-0.18066258325809767,-0.18066258325809767,-0.32263205383433974,-0.32263205383433974,-0.32263205383433974,0.0,0.0,0.0,14.36460188189254
2018-03-19,14.834973238980627,12.35809793627441,16.06635114241564,14.834973238980627,14.834973238980627,-0.6881040911193145,-0.6881040911193145,-0.6881040911193145,-0.20123602232266752,-0.20123602232266752,-0.20123602232266752,-0.486868068796647,-0.486868068796647,-0.486868068796647,0.0,0.0,0.0,14.146869147861313
2018-03-20,14.823998812312512,12.48280943583878,15.830629463619953,14.823998812312512,14.823998812312512,-0.7076034608413388,-0.7076034608413388,-0.7076034608413388,-0.17314662172278436,-0.17314662172278436,-0.17314662172278436,-0.5344568391185546,-0.5344568391185546,-0.5344568391185546,0.0,0.0,0.0,14.116395351471173
2018-03-21,14.813024385644393,12.13591441550336,15.757494301280621,14.813024385644393,14.813024385644393,-0.8073148610697166,-0.8073148610697166,-0.8073148610697166,-0.22935210179154228,-0.22935210179154228,-0.22935210179154228,-0.5779627592781745,-0.5779627592781745,-0.5779627592781745,0.0,0.0,0.0,14.005709524574677
2018-03-22,14.802049958976278,12.283172361410294,15.53547924187411,14.802049958976278,14.802049958976278,-0.8358697000338217,-0.8358697000338217,-0.8358697000338217,-0.2187366475907772,-0.2187366475907772,-0.2187366475907772,-0.6171330524430445,-0.6171330524430445,-0.6171330524430445,0.0,0.0,0.0,13.966180258942456
2018-03-23,14.791075532308161,12.216207218088854,15.762318651845874,14.791075532308161,14.791075532308161,-0.8324129761014185,-0.8324129761014185,-0.8324129761014185,-0.18066258325757,-0.18066258325757,-0.18066258325757,-0.6517503928438484,-0.6517503928438484,-0.6517503928438484,0.0,0.0,0.0,13.958662556206743
2018-03-26,14.758152252303809,12.267851584145278,15.455898550602225,14.758152252303809,14.758152252303809,-0.9279054856002776,-0.9279054856002776,-0.9279054856002776,-0.2012360223226341,-0.2012360223226341,-0.2012360223226341,-0.7266694632776435,-0.7266694632776435,-0.7266694632776435,0.0,0.0,0.0,13.830246766703532
2018-03-27,14.747177825635694,11.963803989495009,15.587556467760436,14.747177825635694,14.747177825635694,-0.9148003517547756,-0.9148003517547756,-0.9148003517547756,-0.17314662172261397,-0.17314662172261397,-0.17314662172261397,-0.7416537300321617,-0.7416537300321617,-0.7416537300321617,0.0,0.0,0.0,13.832377473880918
2018-03-28,14.736203398967575,12.022369304604357,15.67251748114381,14.736203398967575,14.736203398967575,-0.9809242873972805,-0.9809242873972805,-0.9809242873972805,-0.2293521017915593,-0.2293521017915593,-0.2293521017915593,-0.7515721856057211,-0.7515721856057211,-0.7515721856057211,0.0,0.0,0.0,13.755279111570294
2018-03-29,14.72522897229946,12.114049042513171,15.464798420681548,14.72522897229946,14.72522897229946,-0.9751813209447076,-0.9751813209447076,-0.9751813209447076,-0.21873664759066694,-0.21873664759066694,-0.21873664759066694,-0.7564446733540406,-0.7564446733540406,-0.7564446733540406,0.0,0.0,0.0,13.750047651354752
2018-04-02,14.681331265626994,11.964734049086863,15.339086638845622,14.681331265626994,14.681331265626994,-0.9286402160242994,-0.9286402160242994,-0.9286402160242994,-0.2012360223226007,-0.2012360223226007,-0.2012360223226007,-0.7274041937016987,-0.7274041937016987,-0.7274041937016987,0.0,0.0,0.0,13.752691049602696
2018-04-03,14.670356838958876,11.969683617398726,15.446682399085283,14.670356838958876,14.670356838958876,-0.8820345172963435,-0.8820345172963435,-0.8820345172963435,-0.17314662172244355,-0.17314662172244355,-0.17314662172244355,-0.7088878955739,-0.7088878955739,-0.7088878955739,0.0,0.0,0.0,13.788322321662532
2018-04-04,14.65938241229076,12.015963179087208,15.559108522355112,14.65938241229076,14.65938241229076,-0.9157319539115141,-0.9157319539115141,-0.9157319539115141,-0.22935210179150187,-0.22935210179150187,-0.22935210179150187,-0.6863798521200122,-0.6863798521200122,-0.6863798521200122,0.0,0.0,0.0,13.743650458379246
2018-04-05,14.648407985622642,11.984711381589566,15.640735117263908,14.648407985622642,14.648407985622642,-0.8789519300169619,-0.8789519300169619,-0.8789519300169619,-0.21873664759086262,-0.21873664759086262,-0.21873664759086262,-0.6602152824260991,-0.6602152824260991,-0.6602152824260991,0.0,0.0,0.0,13.76945605560568
2018-04-06,14.637433558954527,12.102329265841025,15.538102996823854,14.637433558954527,14.637433558954527,-0.8114363214545386,-0.8114363214545386,-0.8114363214545386,-0.18066258325818976,-0.18066258325818976,-0.18066258325818976,-0.6307737381963489,-0.6307737381963489,-0.6307737381963489,0.0,0.0,0.0,13.825997237499989
2018-04-09,14.604510278950176,12.121005300584356,15.585710472774167,14.604510278950176,14.604510278950176,-0.7284415739219349,-0.7284415739219349,-0.7284415739219349,-0.20123602232259552,-0.20123602232259552,-0.20123602232259552,-0.5272055515993392,-0.5272055515993392,-0.5272055515993392,0.0,0.0,0.0,13.876068705028242
2018-04-10,14.593535852282058,12.168414496772966,15.674475340720138,14.593535852282058,14.593535852282058,-0.6624071107616375,-0.6624071107616375,-0.6624071107616375,-0.1731466217225936,-0.1731466217225936,-0.1731466217225936,-0.4892604890390439,-0.4892604890390439,-0.4892604890390439,0.0,0.0,0.0,13.93112874152042
2018-04-11,14.582561425613942,12.170294877859003,15.705063583174345,14.582561425613942,14.582561425613942,-0.6798640076248254,-0.6798640076248254,-0.6798640076248254,-0.22935210179150795,-0.22935210179150795,-0.22935210179150795,-0.45051190583331735,-0.45051190583331735,-0.45051190583331735,0.0,0.0,0.0,13.902697417989117
2018-04-12,14.571586998945827,12.127028081142148,15.658528401801615,14.571586998945827,14.571586998945827,-0.6302765224121374,-0.6302765224121374,-0.6302765224121374,-0.21873664759105835,-0.21873664759105835,-0.21873664759105835,-0.4115398748210789,-0.4115398748210789,-0.4115398748210789,0.0,0.0,0.0,13.94131047653369
2018-04-13,14.560612572277709,12.204082297388949,15.719941924564443,14.560612572277709,14.560612572277709,-0.5536013797705281,-0.5536013797705281,-0.5536013797705281,-0.18066258325825738,-0.18066258325825738,-0.18066258325825738,-0.37293879651227074,-0.37293879651227074,-0.37293879651227074,0.0,0.0,0.0,14.00701119250718
2018-04-16,14.527689292273358,12.264984335426428,15.70741691529913,14.527689292273358,14.527689292273358,-0.46658706290818314,-0.46658706290818314,-0.46658706290818314,-0.20123602232256219,-0.20123602232256219,-0.20123602232256219,-0.265351040585621,-0.265351040585621,-0.265351040585621,0.0,0.0,0.0,14.061102229365176
2018-04-17,14.51671486560524,12.328977533132957,15.712048723459864,14.51671486560524,14.51671486560524,-0.4073226300214254,-0.4073226300214254,-0.4073226300214254,-0.17314662172266052,-0.17314662172266052,-0.17314662172266052,-0.23417600829876492,-0.23417600829876492,-0.23417600829876492,0.0,0.0,0.0,14.109392235583814
